experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
matched_planner,coupled_oscillator_stabilization,3,1024,DirectGraphNext,1.9473824826089965e-05,-31.65382193198856,4.783183171512247,0.1718105624215441,0.03858972655325194,0.00024564706836116557,1.7628424217646133,0.0
matched_planner,spring_chain_target,3,64,SG-Ham+Symp,9.733777393570764e-05,-9.239229847939631,1.9656110971082057,0.018245449482935137,0.011151961741685871,-0.0009032965287767425,0.3909320919933336,0.0
matched_planner,spring_chain_target,3,64,DirectGraphNext,1.8753542720871815e-05,-9.2175424706606,1.9676997946917698,0.01837682459362432,0.011260900045453982,-8.706643136628205e-05,0.3932650587694035,0.0
matched_planner,spring_chain_target,3,128,SG-Ham+Symp,9.59783783094606e-05,-9.234746360012492,1.5224166336905474,0.0199212987340148,0.013548152011252347,-0.0007013706733977424,0.2795961603404959,0.0
matched_planner,spring_chain_target,3,128,DirectGraphNext,1.879301712845208e-05,-9.237451878557723,1.5239045688743083,0.020113983699954634,0.013649689592817342,-9.15149897816973e-05,0.2805313651918892,0.0
matched_planner,spring_chain_target,3,256,SG-Ham+Symp,7.19827117448785e-05,-10.685752350573742,1.1479184001061595,0.011303253006762522,0.004654211603770797,-0.0006915838970456001,0.5025888442137526,0.0
matched_planner,spring_chain_target,3,256,DirectGraphNext,1.8701255138565354e-05,-10.682842792082644,1.1472128168458158,0.010786635936374661,0.0042525916847509955,-7.937888878073451e-05,0.5041344721436944,0.0
matched_planner,spring_chain_target,3,512,SG-Ham+Symp,7.317741638118128e-05,-9.661075153029921,1.3385329620553341,0.003034173072335974,0.0008480592814102373,-0.0006026357303827723,0.3483136270401015,0.0
matched_planner,spring_chain_target,3,512,DirectGraphNext,1.871094216151735e-05,-9.682095742200643,1.3569656180128624,0.0037050581763280826,0.0013908482928096377,-9.99096884100048e-05,0.349994839304906,0.0
matched_planner,spring_chain_target,3,1024,SG-Ham+Symp,8.519621979259946e-05,-8.541603384398849,0.758721879851429,0.007986612574615776,0.0032426087790359483,-0.000602170550712137,0.28156462415926103,0.0
