experiment,env,seed,horizon,model,one_step_rmse,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
nonlinear_dynamics,nonlinear_chain_stabilization,3,100,SG-PolyHam+Symp,1.8415255512871467e-10,4.600675828643014e-09,0.0018889856018376235,0.0012661234906441979,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,250,SG-PolyHam+Symp,1.8415255512871467e-10,1.1436229782935512e-08,0.0016682811344552984,0.0010523325440560452,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,500,SG-PolyHam+Symp,1.8415255512871467e-10,2.307818923131489e-08,0.002340481630749496,0.0014366861510896397,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,1,DirectGraphNext,0.06181405328868985,0.03988749310769781,0.0057032046667044355,0.0057032046667044355,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,10,DirectGraphNext,0.06181405328868985,0.19510254003520092,0.20168792334233032,0.19905343548178908,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,25,DirectGraphNext,0.06181405328868985,0.291256048449545,0.2818802002327873,0.07432318781235821,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,50,DirectGraphNext,0.06181405328868985,0.5430217534546441,0.3282071016494318,0.11133757858806699,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,100,DirectGraphNext,0.06181405328868985,0.9437789682810808,0.3419886259265743,0.09477238289360901,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,250,DirectGraphNext,0.06181405328868985,1.335648361242935,0.371359992843306,0.1786978286700791,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,500,DirectGraphNext,0.06181405328868985,1.5571146667614364,0.3742118748181267,0.12128880577813146,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,1,GraphEuler,0.0618140533851015,0.039887493153970915,0.0057032066547606924,0.0057032066547606924,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,10,GraphEuler,0.0618140533851015,0.1951025375088117,0.20168795473756004,0.1990534691130572,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,25,GraphEuler,0.0618140533851015,0.2912560644249028,0.2818802488851618,0.07432326362524834,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,50,GraphEuler,0.0618140533851015,0.5430217716659742,0.32820718739959814,0.1113377394703623,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,100,GraphEuler,0.0618140533851015,0.9437789900506545,0.3419887491746394,0.09477284962964368,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,250,GraphEuler,0.0618140533851015,1.3356485519660193,0.37136010655139157,0.17869850511043428,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,3,500,GraphEuler,0.0618140533851015,1.5571152024894959,0.37421158282071837,0.12128770987904319,0.0
nonlinear_dynamics,nonlinear_chain_target,3,1,SG-PolyHam+Symp,2.395209461716542e-10,1.5368222612039824e-10,4.517609733992289e-05,4.517609733992289e-05,0.0
nonlinear_dynamics,nonlinear_chain_target,3,10,SG-PolyHam+Symp,2.395209461716542e-10,1.0871640102478168e-09,0.0014911354617242075,0.0014870219960912148,0.0
nonlinear_dynamics,nonlinear_chain_target,3,25,SG-PolyHam+Symp,2.395209461716542e-10,2.358035350671949e-09,0.0015473099561852163,0.0011233087089426972,0.0
nonlinear_dynamics,nonlinear_chain_target,3,50,SG-PolyHam+Symp,2.395209461716542e-10,3.388454880585072e-09,0.0013981476489712263,0.0011241554652762552,0.0
nonlinear_dynamics,nonlinear_chain_target,3,100,SG-PolyHam+Symp,2.395209461716542e-10,6.120125936632726e-09,0.0015331793713552868,0.0008364700275750428,0.0
nonlinear_dynamics,nonlinear_chain_target,3,250,SG-PolyHam+Symp,2.395209461716542e-10,1.501096958260731e-08,0.0014624126942344793,0.0009276706044024761,0.0
nonlinear_dynamics,nonlinear_chain_target,3,500,SG-PolyHam+Symp,2.395209461716542e-10,3.107690785758983e-08,0.0017087315936077728,0.0011988448208295926,0.0
nonlinear_dynamics,nonlinear_chain_target,3,1,DirectGraphNext,0.021374935714977478,0.01376962820650806,0.002319379149099231,0.002319379149099231,0.0
nonlinear_dynamics,nonlinear_chain_target,3,10,DirectGraphNext,0.021374935714977478,0.07137187499180275,0.11453212172920306,0.11019973735307265,0.0
nonlinear_dynamics,nonlinear_chain_target,3,25,DirectGraphNext,0.021374935714977478,0.1014059342955499,0.21788362562975128,0.08275133705364571,0.0
nonlinear_dynamics,nonlinear_chain_target,3,50,DirectGraphNext,0.021374935714977478,0.20137141711511516,0.24260477616493037,0.12244039734826935,0.0
nonlinear_dynamics,nonlinear_chain_target,3,100,DirectGraphNext,0.021374935714977478,0.3756086719497826,0.243617271558057,0.09699582987349807,0.0
nonlinear_dynamics,nonlinear_chain_target,3,250,DirectGraphNext,0.021374935714977478,0.7145584515526785,0.27251192071900726,0.05356472964971332,0.0
nonlinear_dynamics,nonlinear_chain_target,3,500,DirectGraphNext,0.021374935714977478,0.8938348656606382,0.264819945755891,0.09494373700946217,0.0
nonlinear_dynamics,nonlinear_chain_target,3,1,GraphEuler,0.021374935980578626,0.01376962834621435,0.0023193843659089215,0.0023193843659089215,0.0
nonlinear_dynamics,nonlinear_chain_target,3,10,GraphEuler,0.021374935980578626,0.07137186929884126,0.1145322210432318,0.11019982501861365,0.0
nonlinear_dynamics,nonlinear_chain_target,3,25,GraphEuler,0.021374935980578626,0.10140600788351395,0.21788386176579863,0.0827518418399719,0.0
nonlinear_dynamics,nonlinear_chain_target,3,50,GraphEuler,0.021374935980578626,0.20137147329536073,0.2426051701355819,0.12244193857175227,0.0
nonlinear_dynamics,nonlinear_chain_target,3,100,GraphEuler,0.021374935980578626,0.3756087576112512,0.2436179536681772,0.09699773407058526,0.0
nonlinear_dynamics,nonlinear_chain_target,3,250,GraphEuler,0.021374935980578626,0.7145586487698429,0.2725119045623445,0.053566922533570906,0.0
nonlinear_dynamics,nonlinear_chain_target,3,500,GraphEuler,0.021374935980578626,0.8938367141782044,0.26481797211373387,0.09493511417007088,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,1,SG-PolyHam+Symp,1.6866877757904024e-10,1.0362592929405878e-10,0.00017175833161154374,0.00017175833161154374,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,10,SG-PolyHam+Symp,1.6866877757904024e-10,7.654027740208843e-10,0.0020891077815391084,0.0018580344865418753,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,25,SG-PolyHam+Symp,1.6866877757904024e-10,1.5243660040621202e-09,0.0019303203611800424,0.0009843451976899369,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,50,SG-PolyHam+Symp,1.6866877757904024e-10,2.5477773638063774e-09,0.0017511649013015416,0.001169900935683143,0.0
