experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_stabilization,1,64,SG-PolyHam+Symp,1.8839313185459507e-09,-66.28483681343,12.786740528104753,0.6120221332919512,0.20997949734549398,-6.992075363143613e-08,2.9932998256500727,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,64,DirectGraphNext,0.07233850550781493,-68.58446785555404,12.465163044271414,0.708173401778576,0.20875583574056114,-0.35725994331021393,1.9016415077633166,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,64,GraphEuler,0.07233850694668818,-68.58446785555404,12.465163044271414,0.708173401778576,0.20875583574056114,-0.35726693938983534,1.9016345200960048,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,128,SG-PolyHam+Symp,7.801247641091215e-10,-62.10615489882596,17.282538811278368,0.6838365128715607,0.30353201708562694,-2.6064338835377992e-08,2.863499826391461,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,128,DirectGraphNext,0.07177059318580707,-64.5440913381055,17.013544053014037,0.7889170246095452,0.3215391984640054,-1.0918696323051125,1.9915011847179163,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,128,GraphEuler,0.07177059315913312,-64.5440913381055,17.013544053014037,0.7889170246095452,0.3215391984640054,-1.0918715263629613,1.9915001656325462,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,256,SG-PolyHam+Symp,3.7371944105485553e-10,-40.27445017843185,16.920088989522927,0.33999555439877693,0.221212716717276,1.0056203277504967e-09,2.0622894200322492,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,256,DirectGraphNext,0.07215515649181894,-42.031672686378236,16.595321970362004,0.4060617826660297,0.21685075750832816,-1.8559567353220003,1.0743586129640275,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,256,GraphEuler,0.07215515649302832,-42.031672686378236,16.595321970362004,0.4060617826660297,0.21685075750832816,-1.8559580408455296,1.0743576981114311,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,512,SG-PolyHam+Symp,1.8753209489693593e-10,-62.306679473089154,18.559251488880182,0.6632701085616485,0.3217594215890223,-3.186097607965621e-09,2.508687398590309,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,512,DirectGraphNext,0.07185883414021565,-64.16051064544472,18.809213645662258,0.7621350402894422,0.341885835166126,-1.7855859133435124,1.4173300319017301,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,1,512,GraphEuler,0.0718588341870547,-64.16051064544472,18.809213645662258,0.7621350402894422,0.341885835166126,-1.7855863836878496,1.4173297958872373,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,16,SG-PolyHam+Symp,9.296184670590647e-09,-11.05079482345601,1.9895427361574483,0.053684527641210726,0.03638504309882348,-6.301165811350984e-08,0.6316121844214729,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,16,DirectGraphNext,0.02577927626936725,-10.855672757514062,1.8705472362334317,0.04373333119828184,0.02708463983752461,0.04240374473018963,0.7394792555573311,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,16,GraphEuler,0.02577930139618797,-10.855672757514062,1.8705472362334317,0.04373333119828184,0.02708463983752461,0.04239498524916215,0.7394701803434597,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,32,SG-PolyHam+Symp,4.79684932037e-09,-9.725058933266224,1.2282685988151612,0.016961882077917958,0.005265449942837908,-2.2442617468125075e-08,0.32079609291841216,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,32,DirectGraphNext,0.025239610812997148,-9.792946337124379,1.2492807939453043,0.017152542355544798,0.005573992406342713,0.016486126384014737,0.3613524830285897,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,32,GraphEuler,0.025239622308881784,-9.792946337124379,1.2492807939453043,0.017152542355544798,0.005573992406342713,0.01648357209555562,0.36135882616825804,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,64,SG-PolyHam+Symp,2.4551012292789796e-09,-16.46990833940437,2.621701477940237,0.028246950518677687,0.011888323386782921,-2.05981677640447e-08,0.4072076856533988,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,64,DirectGraphNext,0.024961564986804522,-16.539280145434976,2.5878995648295122,0.027055490857178094,0.011143189125025474,-0.0595955062615768,0.4814782274820608,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,64,GraphEuler,0.024961568871261088,-16.539280145434976,2.5878995648295122,0.027055490857178094,0.011143189125025474,-0.05959966017594424,0.4814817170282379,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,128,SG-PolyHam+Symp,1.036201434007774e-09,-11.035884177085025,2.1109785998419657,0.05131599686212723,0.04100575570166584,-7.211131025641748e-09,0.37014858491497943,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,128,DirectGraphNext,0.02476898364306244,-11.097409605962014,2.116942012811706,0.0495857809291271,0.03722064861983478,-0.008830119806874759,0.6801354394844589,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,128,GraphEuler,0.024768983532580308,-11.097409605962014,2.116942012811706,0.0495857809291271,0.03722064861983478,-0.008830730391556019,0.6801366210915213,0.0
