experiment,env,seed,horizon,model,one_step_rmse,symplecticity_defect,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
dynamics_rollout,spring_mass_chain,1,50,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,0.00012996988444686076,0.0007974815918545163,0.00031128036477313627,0.0
dynamics_rollout,spring_mass_chain,1,100,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,0.00021239087129745968,0.0007548428820629644,0.0004209553834011537,0.0
dynamics_rollout,spring_mass_chain,1,1,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,5.251147232914063e-06,2.8102535302660345e-05,2.8102535302660345e-05,0.0
dynamics_rollout,spring_mass_chain,1,10,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,3.6801325482952455e-05,0.0003169503815584423,0.0003096040258808714,0.0
dynamics_rollout,spring_mass_chain,1,50,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,0.00012996042193455618,0.0007973686977246867,0.00031107247568267583,0.0
dynamics_rollout,spring_mass_chain,1,100,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,0.00021236035583644642,0.0007546074030534995,0.0004204718289609109,0.0
dynamics_rollout,spring_mass_chain,1,1,SympNoGraph,0.02463931769631013,3.06769252056583e-11,0.017013311527896327,0.0057577594946148156,0.0057577594946148156,0.0
dynamics_rollout,spring_mass_chain,1,10,SympNoGraph,0.02463931769631013,3.06769252056583e-11,0.1162789483473522,0.06846788212722352,0.06644343807514999,0.0
dynamics_rollout,spring_mass_chain,1,50,SympNoGraph,0.02463931769631013,3.06769252056583e-11,0.3753459549043692,0.13275786234751993,0.018356798345668092,0.0
dynamics_rollout,spring_mass_chain,1,100,SympNoGraph,0.02463931769631013,3.06769252056583e-11,0.6413864831656252,0.1342311420596217,0.044724881225675396,0.0
dynamics_rollout,spring_mass_chain,1,1,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,1.798652434172454e-08,2.885932847940848e-05,2.885932847940848e-05,0.0
dynamics_rollout,spring_mass_chain,1,10,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,1.5383240734967054e-07,0.0003139030539602037,0.00030556551899716956,0.0
dynamics_rollout,spring_mass_chain,1,50,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,8.51236673675427e-07,0.0007957672151284754,0.00034547181946616173,0.0
dynamics_rollout,spring_mass_chain,1,100,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,1.5499217374346155e-06,0.0007754244616162831,0.000480315825069067,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,SG-Ham+Symp,0.00011739103240493221,4.511985606245396e-11,7.789195369207097e-05,6.959468874072901e-05,6.959468874072901e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,SG-Ham+Symp,0.00011739103240493221,4.511985606245396e-11,0.0005446570559809175,0.0007185464514142028,0.0007064895551213363,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,SG-Ham+Symp,0.00011739103240493221,4.511985606245396e-11,0.0017646302567517012,0.0018215869463119561,0.0006857386902509186,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,SG-Ham+Symp,0.00011739103240493221,4.511985606245396e-11,0.0029233552633763115,0.0016892643118613215,0.0009368783068689068,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,5.632501332636649e-06,3.444099049380395e-05,3.444099049380395e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,3.927560117098337e-05,0.0003580225873099574,0.0003555748597777522,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,0.00012967276062098238,0.0008512490520076639,0.00033350002929114707,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,0.00022180920536705269,0.0007883492522380192,0.0003999549242788109,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,5.632076581063535e-06,3.444093796233624e-05,3.444093796233624e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,3.927075228333605e-05,0.0003579867284237307,0.00035553200456311745,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,0.00012965241227547665,0.0008511230273510487,0.00033324227003131125,0.0
