experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
matched_planner,coupled_oscillator_stabilization,2,64,DirectGraphNext,1.883217659598812e-05,-54.46864753263949,11.007077090939923,0.30138014265907487,0.15827032156480042,0.0005944702806616556,1.6916884805649006,0.0
matched_planner,coupled_oscillator_stabilization,2,128,SG-Ham+Symp,5.291890379996744e-10,-29.18017078248054,10.533722455521671,0.15115321689904207,0.052084366309779535,-9.35014599079409e-09,1.6826839298659042,0.0
matched_planner,coupled_oscillator_stabilization,2,128,DirectGraphNext,1.8843869855390434e-05,-29.183172246042385,10.532812569052082,0.15068701277878824,0.05224664200348647,0.00041632498405963503,1.6828806938002956,0.0
matched_planner,coupled_oscillator_stabilization,2,256,SG-Ham+Symp,2.7904763035831e-10,-29.770079241102724,7.662599357197905,0.13885159879464978,0.023863913545582642,-5.132433145149662e-09,1.385249072363731,0.0
matched_planner,coupled_oscillator_stabilization,2,256,DirectGraphNext,1.8826340016599663e-05,-29.79064404048213,7.655946289228715,0.13771596793121213,0.02400710694235856,0.00030566575578738764,1.3853841013340216,0.0
matched_planner,coupled_oscillator_stabilization,2,512,SG-Ham+Symp,1.4145633269880076e-10,-34.99419009163007,5.117687054365,0.1199378876926947,0.031339711972150554,-2.173048407883016e-09,1.5269056953595481,0.0
matched_planner,coupled_oscillator_stabilization,2,512,DirectGraphNext,1.8788808333460026e-05,-34.9990771839884,5.116108874050391,0.12255626973866712,0.031383334676319645,-0.00015344234958843592,1.5267364189660724,0.0
matched_planner,coupled_oscillator_stabilization,2,1024,SG-Ham+Symp,6.86057457020033e-11,-46.06350794207236,15.122605297218794,0.2877859856888492,0.13449467922491964,-1.6979582184717401e-09,1.4372223088800915,0.0
matched_planner,coupled_oscillator_stabilization,2,1024,DirectGraphNext,1.878213611072231e-05,-46.12525874929952,15.174892234001046,0.2921465430724556,0.1385912108121497,0.00034777591092523724,1.4374085587694054,0.0
matched_planner,spring_chain_target,2,64,SG-Ham+Symp,1.5139050344785895e-09,-12.56842083316672,2.791224814496539,0.04096395440631071,0.02279492299026782,-1.8803090047943744e-08,0.4927592313072475,0.0
matched_planner,spring_chain_target,2,64,DirectGraphNext,1.82716970990331e-05,-12.568856733770085,2.7911671363538813,0.04132060953780744,0.022758360549903135,-4.313429701241489e-05,0.4926296615714814,0.0
