experiment,train_topology,test_topology,seed,model,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
topology_transfer,chain,er,3,SympNoGraph,1.0610690870521224,0.2477679674269667,0.09781150814389102,0.0
topology_transfer,chain,chain,4,SG-Ham+Symp,1.0363752012413963e-09,0.0008978585359309912,0.0006168118741792404,0.0
topology_transfer,chain,cycle,4,SG-Ham+Symp,9.77178205452447e-10,0.0009152887126030263,0.0006137710993358163,0.0
topology_transfer,chain,star,4,SG-Ham+Symp,1.5131559715180617e-09,0.0014290203167400938,0.0004264571796637505,0.0
topology_transfer,chain,grid,4,SG-Ham+Symp,8.380926216094583e-10,0.0012446347734214663,0.0007022508913829946,0.0
topology_transfer,chain,er,4,SG-Ham+Symp,1.129929034112547e-09,0.0017899080772253424,0.0009271020429273365,0.0
topology_transfer,chain,chain,4,DirectGraphNext,0.00023037121285870887,0.00092079845755454,0.0006651994605758583,0.0
topology_transfer,chain,cycle,4,DirectGraphNext,0.00022637821324442736,0.0009357248340226885,0.0006609463892871207,0.0
topology_transfer,chain,star,4,DirectGraphNext,0.005149811183318922,0.0013387083370524778,0.0012269263502448838,0.0
topology_transfer,chain,grid,4,DirectGraphNext,0.0009280873267085444,0.0011084731184442136,0.0005658312011355085,0.0
topology_transfer,chain,er,4,DirectGraphNext,0.002675933149645497,0.001277263396964408,0.0003811897511425046,0.0
topology_transfer,chain,chain,4,GraphEuler,0.00023037194264863487,0.0009207632779039372,0.0006650780196216446,0.0
topology_transfer,chain,cycle,4,GraphEuler,0.00022637796567999665,0.0009357028928945081,0.0006608467077919597,0.0
topology_transfer,chain,star,4,GraphEuler,0.005149791992338436,0.0013384429413950615,0.0012267324255777247,0.0
topology_transfer,chain,grid,4,GraphEuler,0.000928080921622932,0.001108496792830287,0.0005659522168499575,0.0
topology_transfer,chain,er,4,GraphEuler,0.0026759154030975736,0.0012773154651063363,0.0003813387296072274,0.0
topology_transfer,chain,chain,4,SympNoGraph,0.6730667789394524,0.09552906895017915,0.045071398101239356,0.0
topology_transfer,chain,cycle,4,SympNoGraph,0.6774910981609686,0.09832562776862286,0.04256632758748189,0.0
topology_transfer,chain,star,4,SympNoGraph,0.6585763406773191,0.21587898420334262,0.08589690100460023,0.0
topology_transfer,chain,grid,4,SympNoGraph,0.8812082011239933,0.17569200951447306,0.07643808707533768,0.0
topology_transfer,chain,er,4,SympNoGraph,1.2243543406938386,0.2970325363347393,0.11895839898208121,0.0
