experiment,env,seed,horizon,model,one_step_rmse,symplecticity_defect,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
dynamics_rollout,spring_mass_chain,1,10,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,3.680479507867198e-05,0.0003169840063713871,0.00030964917533921684,0.0
dynamics_rollout,spring_mass_chain,1,25,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,7.026054533422733e-05,0.0008004606032937413,0.0006104134660352851,0.0
dynamics_rollout,spring_mass_chain,1,50,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,0.00012996988444686076,0.0007974815918545163,0.00031128036477313627,0.0
dynamics_rollout,spring_mass_chain,1,100,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,0.00021239087129745968,0.0007548428820629644,0.0004209553834011537,0.0
dynamics_rollout,spring_mass_chain,1,250,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,0.0005395931095544751,0.0007626065210371626,0.00031444549174679156,0.0
dynamics_rollout,spring_mass_chain,1,500,DirectGraphNext,1.9607517926644745e-05,5.910918413847028e-06,0.001098548168180802,0.0009144960380391504,0.0002258589549133516,0.0
dynamics_rollout,spring_mass_chain,1,1,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,5.251147232914063e-06,2.8102535302660345e-05,2.8102535302660345e-05,0.0
dynamics_rollout,spring_mass_chain,1,10,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,3.6801325482952455e-05,0.0003169503815584423,0.0003096040258808714,0.0
dynamics_rollout,spring_mass_chain,1,25,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,7.02520512252999e-05,0.0008003792820622143,0.0006103077503191639,0.0
dynamics_rollout,spring_mass_chain,1,50,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,0.00012996042193455618,0.0007973686977246867,0.00031107247568267583,0.0
dynamics_rollout,spring_mass_chain,1,100,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,0.00021236035583644642,0.0007546074030534995,0.0004204718289609109,0.0
dynamics_rollout,spring_mass_chain,1,250,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,0.0005395263497818492,0.0007626621727313615,0.0003141456316676965,0.0
dynamics_rollout,spring_mass_chain,1,500,GraphEuler,1.960768619893969e-05,5.888078243926785e-06,0.0010984026184549295,0.0009143038981627925,0.00022578472709767496,0.0
dynamics_rollout,spring_mass_chain,1,1,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,0.01701874944856391,0.005763010431203162,0.005763010431203162,0.0
dynamics_rollout,spring_mass_chain,1,10,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,0.11635691840656413,0.06862070311170022,0.06656480750142905,0.0
dynamics_rollout,spring_mass_chain,1,25,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,0.2292670997574311,0.13540679627387484,0.11099042202444227,0.0
dynamics_rollout,spring_mass_chain,1,50,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,0.3755348465004417,0.1330054618456405,0.018586150423046316,0.0
dynamics_rollout,spring_mass_chain,1,100,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,0.6417495272486772,0.13436036646282298,0.04506041703345338,0.0
dynamics_rollout,spring_mass_chain,1,250,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,1.1937717138918709,0.11874519883720207,0.10121474221207667,0.0
dynamics_rollout,spring_mass_chain,1,500,SympNoGraph,0.0246362274582114,2.7662847907458472e-11,1.219953273609251,0.1560582765476356,0.023806658320290563,0.0
dynamics_rollout,spring_mass_chain,1,1,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,1.798652434172454e-08,2.885932847940848e-05,2.885932847940848e-05,0.0
dynamics_rollout,spring_mass_chain,1,10,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,1.5383240734967054e-07,0.0003139030539602037,0.00030556551899716956,0.0
dynamics_rollout,spring_mass_chain,1,25,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,4.224365839890596e-07,0.0008089650232816171,0.0006344827728937291,0.0
dynamics_rollout,spring_mass_chain,1,50,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,8.51236673675427e-07,0.0007957672151284754,0.00034547181946616173,0.0
dynamics_rollout,spring_mass_chain,1,100,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,1.5499217374346155e-06,0.0007754244616162831,0.000480315825069067,0.0
dynamics_rollout,spring_mass_chain,1,250,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,4.066603183702783e-06,0.0007846515183686348,0.0004151495796424159,0.0
dynamics_rollout,spring_mass_chain,1,500,DenseLinearNext,2.417730596241948e-08,2.402720033841934e-07,8.096764971319648e-06,0.0009677259775427863,0.00045294957365232146,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,8.596636932210928e-11,3.559183910457582e-05,3.559183910457582e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,6.454841789952817e-10,0.0003535514088447863,0.00034990544310359897,0.0
dynamics_rollout,oscillator_graph_cycle,1,25,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,1.3577679230082669e-09,0.0008578851047194132,0.0006705481273403176,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,2.3386036155953135e-09,0.0008403811901713211,0.00036049829033775173,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,4.141168905030598e-09,0.0008026471935250237,0.0004511263706750373,0.0
dynamics_rollout,oscillator_graph_cycle,1,250,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,1.0096787244624463e-08,0.0008697617909067527,0.0005846676095449635,0.0
dynamics_rollout,oscillator_graph_cycle,1,500,SG-Ham+Symp,1.4561927424917582e-10,4.6414215469093875e-11,1.8965490870846007e-08,0.0010101395333258502,0.00026586926954819725,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,5.632501332636649e-06,3.444099049380395e-05,3.444099049380395e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,3.927560117098337e-05,0.0003580225873099574,0.0003555748597777522,0.0
dynamics_rollout,oscillator_graph_cycle,1,25,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,7.2710234208538e-05,0.0008420901331105714,0.0006439312146091716,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,0.00012967276062098238,0.0008512490520076639,0.00033350002929114707,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,0.00022180920536705269,0.0007883492522380192,0.0003999549242788109,0.0
dynamics_rollout,oscillator_graph_cycle,1,250,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,0.0005578951080516162,0.0008403568700991564,0.000449925558351112,0.0
dynamics_rollout,oscillator_graph_cycle,1,500,DirectGraphNext,1.991249192188562e-05,6.537834114815343e-06,0.0011583879627723231,0.0009737267585790598,0.0003165836075716183,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,5.632076581063535e-06,3.444093796233624e-05,3.444093796233624e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,3.927075228333605e-05,0.0003579867284237307,0.00035553200456311745,0.0
dynamics_rollout,oscillator_graph_cycle,1,25,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,7.270102597108323e-05,0.0008420081597041747,0.0006438231427838266,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,0.00012965241227547665,0.0008511230273510487,0.00033324227003131125,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,0.00022177533176917247,0.0007881683274175462,0.00039949688017828605,0.0
dynamics_rollout,oscillator_graph_cycle,1,250,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,0.0005578054523928447,0.0008402685231023533,0.0004495295624937177,0.0
dynamics_rollout,oscillator_graph_cycle,1,500,GraphEuler,1.9912675557703472e-05,6.51314596630303e-06,0.0011582105506767679,0.0009737972465771438,0.00031765086850434775,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,SympNoGraph,0.024847224711742798,3.602446026620047e-11,0.01751504833048788,0.006600264090333481,0.006600264090333481,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,SympNoGraph,0.024847224711742798,3.602446026620047e-11,0.12078969235952482,0.07566480900309559,0.07525464233040241,0.0
dynamics_rollout,oscillator_graph_cycle,1,25,SympNoGraph,0.024847224711742798,3.602446026620047e-11,0.22588193145393473,0.13037217789399155,0.10199097540664888,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,SympNoGraph,0.024847224711742798,3.602446026620047e-11,0.36801726380939775,0.10970677903622261,0.02634261711348572,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,SympNoGraph,0.024847224711742798,3.602446026620047e-11,0.6339968108273899,0.12982484788083778,0.06445531448379205,0.0
dynamics_rollout,oscillator_graph_cycle,1,250,SympNoGraph,0.024847224711742798,3.602446026620047e-11,1.197836962526902,0.11819425776851251,0.08690725059616704,0.0
dynamics_rollout,oscillator_graph_cycle,1,500,SympNoGraph,0.024847224711742798,3.602446026620047e-11,1.1486836524436155,0.15940785063262736,0.09374872678265685,0.0
dynamics_rollout,oscillator_graph_cycle,1,1,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,1.8014496094720294e-08,3.5591136088045955e-05,3.5591136088045955e-05,0.0
dynamics_rollout,oscillator_graph_cycle,1,10,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,1.5612517828057925e-07,0.00035399149070460873,0.0003503955534122382,0.0
dynamics_rollout,oscillator_graph_cycle,1,25,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,4.291226483195584e-07,0.0008588998149607528,0.0006719380427176545,0.0
dynamics_rollout,oscillator_graph_cycle,1,50,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,8.577263636812079e-07,0.0008415673953270025,0.0003629467581954531,0.0
dynamics_rollout,oscillator_graph_cycle,1,100,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,1.5678599569702837e-06,0.0008047837826479219,0.0004565502497281432,0.0
dynamics_rollout,oscillator_graph_cycle,1,250,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,4.146785295027762e-06,0.0008761794281981739,0.0005945252190278636,0.0
dynamics_rollout,oscillator_graph_cycle,1,500,DenseLinearNext,2.419224552570395e-08,2.402687241962122e-07,8.207727362169889e-06,0.0010215272775945224,0.0002943656138900254,0.0
dynamics_rollout,harmonic_oscillator,2,1,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,3.9686415754586305e-10,2.25662210408246e-05,2.25662210408246e-05,0.0
dynamics_rollout,harmonic_oscillator,2,10,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,2.6506276537407503e-09,0.0001774211202957083,0.0001733047399926027,0.0
dynamics_rollout,harmonic_oscillator,2,25,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,7.086469784060448e-09,0.0004603759085875427,0.0004300975688101758,0.0
dynamics_rollout,harmonic_oscillator,2,50,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,1.3517312307089558e-08,0.0005140367566559556,0.00018093908170301566,0.0
dynamics_rollout,harmonic_oscillator,2,100,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,2.1385882238962582e-08,0.0005292641142737213,0.0003920778879665744,0.0
dynamics_rollout,harmonic_oscillator,2,250,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,4.8236937418257584e-08,0.0005124672353866963,2.5160163937251886e-05,0.0
dynamics_rollout,harmonic_oscillator,2,500,SG-Ham+Symp,9.4228561429373e-10,1.1810706501959172e-11,1.0101136871809136e-07,0.0004825570030308891,5.7716881450836774e-05,0.0
dynamics_rollout,harmonic_oscillator,2,1,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,1.754817555369386e-08,2.256713427223655e-05,2.256713427223655e-05,0.0
dynamics_rollout,harmonic_oscillator,2,10,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,1.1733595554836232e-07,0.00017732737516688976,0.00017322632189085266,0.0
dynamics_rollout,harmonic_oscillator,2,25,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,3.3658212846211307e-07,0.00046074148584282563,0.00043050239231452844,0.0
dynamics_rollout,harmonic_oscillator,2,50,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,6.03748968467094e-07,0.0005140977934214826,0.00018230619377768818,0.0
dynamics_rollout,harmonic_oscillator,2,100,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,1.1194146503869592e-06,0.0005323150827779327,0.00039489424484324406,0.0
dynamics_rollout,harmonic_oscillator,2,250,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,2.6208905579695246e-06,0.0005187229296374141,2.780610877505488e-05,0.0
dynamics_rollout,harmonic_oscillator,2,500,DirectGraphNext,2.2372985918314505e-08,7.832386273287555e-08,5.5813163491268256e-06,0.0004942106967323335,5.766146836195073e-05,0.0
dynamics_rollout,harmonic_oscillator,2,1,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,8.822430272736368e-10,2.256495185129834e-05,2.256495185129834e-05,0.0
dynamics_rollout,harmonic_oscillator,2,10,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,5.9839816000342e-09,0.00017741186954835396,0.00017329571906047887,0.0
dynamics_rollout,harmonic_oscillator,2,25,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,1.68304470403389e-08,0.0004603531692817361,0.00043007662828985015,0.0
dynamics_rollout,harmonic_oscillator,2,50,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,3.0546898304562074e-08,0.0005140076198585385,0.000180928222243319,0.0
dynamics_rollout,harmonic_oscillator,2,100,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,5.624201556813438e-08,0.0005292408520925657,0.0003920621199238815,0.0
dynamics_rollout,harmonic_oscillator,2,250,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,1.320385529699588e-07,0.0005124399067185833,2.515868994391972e-05,0.0
dynamics_rollout,harmonic_oscillator,2,500,GraphEuler,1.2867047076370374e-09,8.066467764609148e-12,2.813366535542207e-07,0.0004825360881752533,5.771348342979061e-05,0.0
dynamics_rollout,harmonic_oscillator,2,1,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,3.9686415754586305e-10,2.25662210408246e-05,2.25662210408246e-05,0.0
dynamics_rollout,harmonic_oscillator,2,10,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,2.6506276537407503e-09,0.0001774211202957083,0.0001733047399926027,0.0
dynamics_rollout,harmonic_oscillator,2,25,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,7.086469784060448e-09,0.0004603759085875427,0.0004300975688101758,0.0
dynamics_rollout,harmonic_oscillator,2,50,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,1.3517312307089558e-08,0.0005140367566559556,0.00018093908170301566,0.0
dynamics_rollout,harmonic_oscillator,2,100,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,2.1385882238962582e-08,0.0005292641142737213,0.0003920778879665744,0.0
dynamics_rollout,harmonic_oscillator,2,250,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,4.8236937418257584e-08,0.0005124672353866963,2.5160163937251886e-05,0.0
dynamics_rollout,harmonic_oscillator,2,500,SympNoGraph,9.4228561429373e-10,1.1810706501959172e-11,1.0101136871809136e-07,0.0004825570030308891,5.7716881450836774e-05,0.0
dynamics_rollout,harmonic_oscillator,2,1,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,1.754817555141329e-08,2.256713427223937e-05,2.256713427223937e-05,0.0
dynamics_rollout,harmonic_oscillator,2,10,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,1.1733595554282672e-07,0.00017732737516688307,0.000173226321890846,0.0
dynamics_rollout,harmonic_oscillator,2,25,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,3.365821284631634e-07,0.00046074148584285057,0.00043050239231455484,0.0
dynamics_rollout,harmonic_oscillator,2,50,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,6.037489684529133e-07,0.0005140977934214307,0.00018230619377767056,0.0
dynamics_rollout,harmonic_oscillator,2,100,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,1.1194146503284798e-06,0.000532315082777579,0.0003948942448429895,0.0
dynamics_rollout,harmonic_oscillator,2,250,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,2.6208905581232577e-06,0.0005187229296377754,2.7806108775168913e-05,0.0
dynamics_rollout,harmonic_oscillator,2,500,DenseLinearNext,2.2372985918994428e-08,7.832383820018087e-08,5.5813163493130305e-06,0.0004942106967326176,5.766146836270224e-05,0.0
dynamics_rollout,spring_mass_chain,2,1,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,6.89111507118428e-11,1.9095915805075596e-05,1.9095915805075596e-05,0.0
dynamics_rollout,spring_mass_chain,2,10,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,5.766480185159051e-10,0.0003407290752851317,0.00033875735035982586,0.0
dynamics_rollout,spring_mass_chain,2,25,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,1.2803138577343053e-09,0.0008161547257333496,0.0006881392600502026,0.0
dynamics_rollout,spring_mass_chain,2,50,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,2.0266592516352425e-09,0.000827443471884967,0.00043624121489645347,0.0
dynamics_rollout,spring_mass_chain,2,100,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,3.6645838561581534e-09,0.0008217432421138972,0.0005160391780413884,0.0
dynamics_rollout,spring_mass_chain,2,250,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,8.635548325900786e-09,0.0008636916710645739,0.00047012132237033696,0.0
dynamics_rollout,spring_mass_chain,2,500,SG-Ham+Symp,1.315876043607738e-10,4.636090548452784e-11,1.750575640152767e-08,0.0009510498194997124,0.00041659957428786414,0.0
dynamics_rollout,spring_mass_chain,2,1,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,4.975902046282517e-06,1.93294385020847e-05,1.93294385020847e-05,0.0
dynamics_rollout,spring_mass_chain,2,10,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,3.828955638671859e-05,0.00034649319311036187,0.0003462769723755643,0.0
dynamics_rollout,spring_mass_chain,2,25,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,7.453250230773818e-05,0.0008278843843073205,0.0006988554156351544,0.0
dynamics_rollout,spring_mass_chain,2,50,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,0.0001268323421228179,0.0008255021806365285,0.0004168962036235822,0.0
dynamics_rollout,spring_mass_chain,2,100,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,0.0002229885915177226,0.0008010635417709782,0.0004840988265258546,0.0
dynamics_rollout,spring_mass_chain,2,250,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,0.0005088620739590938,0.0008757102053986952,0.000496652804702589,0.0
dynamics_rollout,spring_mass_chain,2,500,DirectGraphNext,1.9318214701584013e-05,2.7825573610615726e-06,0.0011667178774927278,0.000996038832619729,0.00041808272223018756,0.0
dynamics_rollout,spring_mass_chain,2,1,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,4.975892840548847e-06,1.9328475305597085e-05,1.9328475305597085e-05,0.0
dynamics_rollout,spring_mass_chain,2,10,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,3.828577677398e-05,0.0003464634898508487,0.00034624756200793395,0.0
dynamics_rollout,spring_mass_chain,2,25,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,7.452275959889742e-05,0.000827792091642669,0.0006987475192665147,0.0
dynamics_rollout,spring_mass_chain,2,50,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,0.0001268295710051729,0.0008253813403898634,0.0004168025328678225,0.0
dynamics_rollout,spring_mass_chain,2,100,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,0.00022296974105138326,0.0008010061670791382,0.000483830865623269,0.0
dynamics_rollout,spring_mass_chain,2,250,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,0.0005088254306485141,0.0008750700325988485,0.0004955646173706922,0.0
dynamics_rollout,spring_mass_chain,2,500,GraphEuler,1.9318369864479867e-05,2.7552099615519135e-06,0.0011666455289377473,0.0009951038659711412,0.0004166284292669187,0.0
dynamics_rollout,spring_mass_chain,2,1,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,0.01595617874528577,0.004992631833260514,0.004992631833260514,0.0
dynamics_rollout,spring_mass_chain,2,10,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,0.11986347506800789,0.041679322595776454,0.03868956610077001,0.0
dynamics_rollout,spring_mass_chain,2,25,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,0.2359602189921338,0.12319096139336189,0.10123785447479827,0.0
dynamics_rollout,spring_mass_chain,2,50,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,0.3860386380884811,0.14550874776022069,0.024280712734875174,0.0
dynamics_rollout,spring_mass_chain,2,100,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,0.6840804297798666,0.12702003859781433,0.05387104607847296,0.0
dynamics_rollout,spring_mass_chain,2,250,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,1.1373635722403137,0.12088415571507584,0.10054405463267707,0.0
dynamics_rollout,spring_mass_chain,2,500,SympNoGraph,0.024677337656795334,3.3881179669218176e-11,1.3265163491582268,0.12914972464697397,0.032846464491704586,0.0
dynamics_rollout,spring_mass_chain,2,1,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,1.717842923681556e-08,1.9108238123286694e-05,1.9108238123286694e-05,0.0
dynamics_rollout,spring_mass_chain,2,10,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,1.4694456280213617e-07,0.00034106798259904723,0.0003390830588370383,0.0
dynamics_rollout,spring_mass_chain,2,25,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,4.5383962590109023e-07,0.0008173267160743219,0.000689590853018107,0.0
dynamics_rollout,spring_mass_chain,2,50,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,8.502774328905733e-07,0.000828725840576487,0.0004379810274368473,0.0
dynamics_rollout,spring_mass_chain,2,100,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,1.7354642004305685e-06,0.0008232407900312091,0.0005201841427313261,0.0
dynamics_rollout,spring_mass_chain,2,250,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,4.034660714597351e-06,0.0008698111177500292,0.00048035089025438046,0.0
dynamics_rollout,spring_mass_chain,2,500,DenseLinearNext,2.5413799003842046e-08,2.4795483020620847e-07,8.995585211724023e-06,0.0009633253190512626,0.00044504676867693275,0.0
dynamics_rollout,oscillator_graph_cycle,2,1,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,7.738887552327258e-11,1.909788996998849e-05,1.909788996998849e-05,0.0
dynamics_rollout,oscillator_graph_cycle,2,10,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,6.236501599355097e-10,0.0003774646697696823,0.00037373556193602916,0.0
dynamics_rollout,oscillator_graph_cycle,2,25,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,1.4019716131887405e-09,0.0008910123895465,0.0007208785658154535,0.0
dynamics_rollout,oscillator_graph_cycle,2,50,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,2.2050415331683396e-09,0.0009001591131672323,0.0005516676767569928,0.0
dynamics_rollout,oscillator_graph_cycle,2,100,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,4.101757238038119e-09,0.0008705664649059021,0.0005007968603135108,0.0
dynamics_rollout,oscillator_graph_cycle,2,250,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,9.811471552857112e-09,0.0009318318958726396,0.0006217198736238621,0.0
dynamics_rollout,oscillator_graph_cycle,2,500,SG-Ham+Symp,1.414209189627745e-10,4.466529688316333e-11,1.912992637617085e-08,0.0010241019899383036,0.0002447514848956947,0.0
dynamics_rollout,oscillator_graph_cycle,2,1,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,5.14165413121678e-06,1.9508491159171284e-05,1.9508491159171284e-05,0.0
dynamics_rollout,oscillator_graph_cycle,2,10,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,4.1412279199650754e-05,0.0003824980843448924,0.00037874970916938755,0.0
dynamics_rollout,oscillator_graph_cycle,2,25,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,7.27131672017776e-05,0.0008921772568815774,0.0007255747533032717,0.0
dynamics_rollout,oscillator_graph_cycle,2,50,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,0.00012369720947599016,0.000902907370632461,0.0005409673117900126,0.0
dynamics_rollout,oscillator_graph_cycle,2,100,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,0.00022802413034737705,0.0008514978297197911,0.00048744217464034525,0.0
dynamics_rollout,oscillator_graph_cycle,2,250,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,0.0005166926703998896,0.0009556071749689818,0.0006791665085078676,0.0
dynamics_rollout,oscillator_graph_cycle,2,500,DirectGraphNext,1.9659760104433736e-05,2.7012188474463715e-06,0.0012018005408882242,0.0010881193621095787,0.0003431886819316472,0.0
dynamics_rollout,oscillator_graph_cycle,2,1,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,5.141813743049387e-06,1.9506702859251963e-05,1.9506702859251963e-05,0.0
dynamics_rollout,oscillator_graph_cycle,2,10,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,4.140804428115036e-05,0.00038246298691059174,0.00037871413884571053,0.0
dynamics_rollout,oscillator_graph_cycle,2,25,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,7.270004632167374e-05,0.0008920920696032261,0.0007254751953594476,0.0
dynamics_rollout,oscillator_graph_cycle,2,50,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,0.00012369274501311677,0.0009028046648948696,0.0005408480284081954,0.0
dynamics_rollout,oscillator_graph_cycle,2,100,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,0.0002280061987647245,0.0008514294132660468,0.00048727295397025795,0.0
dynamics_rollout,oscillator_graph_cycle,2,250,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,0.0005166570355624596,0.000954680833024904,0.0006779787982942984,0.0
dynamics_rollout,oscillator_graph_cycle,2,500,GraphEuler,1.9659838507243202e-05,2.6724161539976977e-06,0.0012017309714829833,0.0010869307792162467,0.0003421856892610992,0.0
dynamics_rollout,oscillator_graph_cycle,2,1,SympNoGraph,0.024990140826481596,2.8870198429338824e-11,0.01619767878174104,0.0038572838448385958,0.0038572838448385958,0.0
dynamics_rollout,oscillator_graph_cycle,2,10,SympNoGraph,0.024990140826481596,2.8870198429338824e-11,0.12246275875544133,0.05023275671356495,0.04860540219352525,0.0
