env,task,graph,n,dim,seed,budget,method,status,seconds,parameters,return_mean,return_se,terminal_error_mean,terminal_error_se,success_rate,mpc_failure_rate,exploitation_gap_mean,imagined_energy_drift_mean,one_step_rmse
duffing_chain,stabilization,chain,4,1,0,32,SG-MBRL,ok,2.3719160556793213,263,-1.5607504633963107,0.9677706471383569,0.2488126903772354,0.1726369708776474,0.0,0.0,-0.01286346742510791,0.13570118975551412,0.011820684261674524
duffing_chain,stabilization,chain,4,1,0,32,DirectGNN-MPC,ok,0.02426290512084961,322,-5.658178489148617,1.5089540413022042,1.5699689388275146,0.6850411891937255,0.0,0.0,1.615323852300644,3.1379168677910467,0.1579359721736164
duffing_chain,stabilization,chain,4,1,0,32,PETS-DirectGNN,ok,0.04077887535095215,644,-6.845406027078629,3.9763255052566526,2.3910014629364014,1.5469114780426023,0.0,0.0,0.6456165837049486,1.0451328847782833,0.17970349641337424
duffing_chain,stabilization,chain,4,1,0,32,NoControl,ok,0.0005669593811035156,0,-3.4189093708992004,0.18560153245925903,0.8040280342102051,0.09704232215881348,0.0,0.0,,,
duffing_chain,stabilization,chain,4,1,0,32,Random,ok,0.0005650520324707031,0,-7.627615845888854,1.9714176808297639,2.1680015325546265,0.7917460203170776,0.0,0.0,,,
